RootFolder,File,RelativePath,Dark,DeleteFlag,Tagger,Species1,NumIndividual1,Species2,NumIndividual2,Notes,HumanType,ImageIssue,IllegalAct,UNID,SavePic,DateTime,CameraNumber,Property,
Lands Camera Photos,IMG_0001.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:09,4,BCHER,
Lands Camera Photos,IMG_0002.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:11,4,BCHER,
Lands Camera Photos,IMG_0003.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:12,4,BCHER,
Lands Camera Photos,IMG_0004.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 08:59:14,4,BCHER,
Lands Camera Photos,IMG_0005.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 08:59:16,4,BCHER,
Lands Camera Photos,IMG_0006.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:17,4,BCHER,
Lands Camera Photos,IMG_0007.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:18,4,BCHER,
Lands Camera Photos,IMG_0008.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:19,4,BCHER,
Lands Camera Photos,IMG_0009.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 08:59:20,4,BCHER,
Lands Camera Photos,IMG_0010.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 08:59:22,4,BCHER,
Lands Camera Photos,IMG_0011.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 08:59:23,4,BCHER,
Lands Camera Photos,IMG_0012.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 08:59:24,4,BCHER,
Lands Camera Photos,IMG_0013.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:25,4,BCHER,
Lands Camera Photos,IMG_0014.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 08:59:26,4,BCHER,
Lands Camera Photos,IMG_0015.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:27,4,BCHER,
Lands Camera Photos,IMG_0016.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 08:59:29,4,BCHER,
Lands Camera Photos,IMG_0017.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 08:59:30,4,BCHER,
Lands Camera Photos,IMG_0018.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:31,4,BCHER,
Lands Camera Photos,IMG_0019.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:33,4,BCHER,
Lands Camera Photos,IMG_0020.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:34,4,BCHER,
Lands Camera Photos,IMG_0021.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:35,4,BCHER,
Lands Camera Photos,IMG_0022.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:36,4,BCHER,
Lands Camera Photos,IMG_0023.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:37,4,BCHER,
Lands Camera Photos,IMG_0024.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:39,4,BCHER,
Lands Camera Photos,IMG_0025.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:41,4,BCHER,
Lands Camera Photos,IMG_0026.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:43,4,BCHER,
Lands Camera Photos,IMG_0027.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:44,4,BCHER,
Lands Camera Photos,IMG_0028.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:45,4,BCHER,
Lands Camera Photos,IMG_0029.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:46,4,BCHER,
Lands Camera Photos,IMG_0030.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 08:59:48,4,BCHER,
Lands Camera Photos,IMG_0031.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:02,4,BCHER,
Lands Camera Photos,IMG_0032.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:03,4,BCHER,
Lands Camera Photos,IMG_0033.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:04,4,BCHER,
Lands Camera Photos,IMG_0034.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:06,4,BCHER,
Lands Camera Photos,IMG_0035.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:07,4,BCHER,
Lands Camera Photos,IMG_0036.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:08,4,BCHER,
Lands Camera Photos,IMG_0037.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:10,4,BCHER,
Lands Camera Photos,IMG_0038.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:11,4,BCHER,
Lands Camera Photos,IMG_0039.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:12,4,BCHER,
Lands Camera Photos,IMG_0040.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:14,4,BCHER,
Lands Camera Photos,IMG_0041.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:15,4,BCHER,
Lands Camera Photos,IMG_0042.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:16,4,BCHER,
Lands Camera Photos,IMG_0043.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:18,4,BCHER,
Lands Camera Photos,IMG_0044.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:19,4,BCHER,
Lands Camera Photos,IMG_0045.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:22,4,BCHER,
Lands Camera Photos,IMG_0046.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:24,4,BCHER,
Lands Camera Photos,IMG_0047.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:28,4,BCHER,
Lands Camera Photos,IMG_0048.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 09:00:30,4,BCHER,
Lands Camera Photos,IMG_0049.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:32,4,BCHER,
Lands Camera Photos,IMG_0050.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:33,4,BCHER,
Lands Camera Photos,IMG_0051.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:34,4,BCHER,
Lands Camera Photos,IMG_0052.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:38,4,BCHER,
Lands Camera Photos,IMG_0053.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:39,4,BCHER,
Lands Camera Photos,IMG_0054.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:40,4,BCHER,
Lands Camera Photos,IMG_0055.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:41,4,BCHER,
Lands Camera Photos,IMG_0056.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 09:00:42,4,BCHER,
Lands Camera Photos,IMG_0057.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 09:00:43,4,BCHER,
Lands Camera Photos,IMG_0058.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 10:17:09,4,BCHER,
Lands Camera Photos,IMG_0059.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 10:17:10,4,BCHER,
Lands Camera Photos,IMG_0060.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 10:17:11,4,BCHER,
Lands Camera Photos,IMG_0061.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 10:17:12,4,BCHER,
Lands Camera Photos,IMG_0062.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 10:17:13,4,BCHER,
Lands Camera Photos,IMG_0063.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 10:17:14,4,BCHER,
Lands Camera Photos,IMG_0064.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 10:17:16,4,BCHER,
Lands Camera Photos,IMG_0065.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-17 10:17:17,4,BCHER,
Lands Camera Photos,IMG_0066.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 10:17:18,4,BCHER,
Lands Camera Photos,IMG_0067.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-17 20:55:48,4,BCHER,
Lands Camera Photos,IMG_0068.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-17 20:55:50,4,BCHER,
Lands Camera Photos,IMG_0069.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-17 20:55:51,4,BCHER,
Lands Camera Photos,IMG_0070.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-17 20:55:52,4,BCHER,
Lands Camera Photos,IMG_0071.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-17 20:55:53,4,BCHER,
Lands Camera Photos,IMG_0072.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-17 20:55:54,4,BCHER,
Lands Camera Photos,IMG_0073.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 01:07:13,4,BCHER,
Lands Camera Photos,IMG_0074.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 01:07:14,4,BCHER,
Lands Camera Photos,IMG_0075.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 01:07:15,4,BCHER,
Lands Camera Photos,IMG_0076.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 01:07:16,4,BCHER,
Lands Camera Photos,IMG_0077.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 01:07:17,4,BCHER,
Lands Camera Photos,IMG_0078.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 01:07:18,4,BCHER,
Lands Camera Photos,IMG_0079.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 01:07:18,4,BCHER,
Lands Camera Photos,IMG_0080.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 01:07:19,4,BCHER,
Lands Camera Photos,IMG_0081.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 01:07:20,4,BCHER,
Lands Camera Photos,IMG_0082.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-18 01:07:21,4,BCHER,
Lands Camera Photos,IMG_0083.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-18 01:07:22,4,BCHER,
Lands Camera Photos,IMG_0084.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-18 01:07:23,4,BCHER,
Lands Camera Photos,IMG_0085.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:18:07,4,BCHER,
Lands Camera Photos,IMG_0086.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:18:08,4,BCHER,
Lands Camera Photos,IMG_0087.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:18:09,4,BCHER,
Lands Camera Photos,IMG_0088.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:18:13,4,BCHER,
Lands Camera Photos,IMG_0089.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:18:14,4,BCHER,
Lands Camera Photos,IMG_0090.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:18:15,4,BCHER,
Lands Camera Photos,IMG_0091.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:18:16,4,BCHER,
Lands Camera Photos,IMG_0092.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:18:17,4,BCHER,
Lands Camera Photos,IMG_0093.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:18:18,4,BCHER,
Lands Camera Photos,IMG_0094.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-18 22:18:24,4,BCHER,
Lands Camera Photos,IMG_0095.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-18 22:18:25,4,BCHER,
Lands Camera Photos,IMG_0096.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-18 22:18:26,4,BCHER,
Lands Camera Photos,IMG_0097.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:55:39,4,BCHER,
Lands Camera Photos,IMG_0098.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:55:40,4,BCHER,
Lands Camera Photos,IMG_0099.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:55:41,4,BCHER,
Lands Camera Photos,IMG_0100.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:55:42,4,BCHER,
Lands Camera Photos,IMG_0101.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:55:43,4,BCHER,
Lands Camera Photos,IMG_0102.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:55:44,4,BCHER,
Lands Camera Photos,IMG_0103.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:55:45,4,BCHER,
Lands Camera Photos,IMG_0104.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:55:46,4,BCHER,
Lands Camera Photos,IMG_0105.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-18 22:55:47,4,BCHER,
Lands Camera Photos,IMG_0106.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-20 10:27:40,4,BCHER,
Lands Camera Photos,IMG_0107.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-20 10:27:41,4,BCHER,
Lands Camera Photos,IMG_0108.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-20 10:27:42,4,BCHER,
Lands Camera Photos,IMG_0109.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-20 22:09:02,4,BCHER,
Lands Camera Photos,IMG_0110.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-20 22:09:03,4,BCHER,
Lands Camera Photos,IMG_0111.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-20 22:09:04,4,BCHER,
Lands Camera Photos,IMG_0112.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:11,4,BCHER,
Lands Camera Photos,IMG_0113.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:12,4,BCHER,
Lands Camera Photos,IMG_0114.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:13,4,BCHER,
Lands Camera Photos,IMG_0115.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:18,4,BCHER,
Lands Camera Photos,IMG_0116.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:20,4,BCHER,
Lands Camera Photos,IMG_0117.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:21,4,BCHER,
Lands Camera Photos,IMG_0118.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:38,4,BCHER,
Lands Camera Photos,IMG_0119.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:39,4,BCHER,
Lands Camera Photos,IMG_0120.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:40,4,BCHER,
Lands Camera Photos,IMG_0121.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:43,4,BCHER,
Lands Camera Photos,IMG_0122.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:44,4,BCHER,
Lands Camera Photos,IMG_0123.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:33:45,4,BCHER,
Lands Camera Photos,IMG_0124.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:35:18,4,BCHER,
Lands Camera Photos,IMG_0125.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:35:19,4,BCHER,
Lands Camera Photos,IMG_0126.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:35:20,4,BCHER,
Lands Camera Photos,IMG_0127.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:35:33,4,BCHER,
Lands Camera Photos,IMG_0128.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:35:34,4,BCHER,
Lands Camera Photos,IMG_0129.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:35:35,4,BCHER,
Lands Camera Photos,IMG_0130.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:35:37,4,BCHER,
Lands Camera Photos,IMG_0131.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:35:38,4,BCHER,
Lands Camera Photos,IMG_0132.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:35:39,4,BCHER,
Lands Camera Photos,IMG_0133.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:35:41,4,BCHER,
Lands Camera Photos,IMG_0134.JPG,BCHER\BCHER04-6.17.20-8.7.20\100RECNX,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-22 01:35:42,4,BCHER,
